Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,SMA_Short,SMA_Long,RSI,AvgVolume,Signal
2025-06-30 00:00:00+05:30,809.0,821.0,807.0499877929688,820.3499755859375,19652607,0.0,0.0,SBIN,797.3900024414063,802.6099975585937,51.932075228970945,11897253.8,0
2025-07-01 00:00:00+05:30,820.0,824.9000244140625,813.25,820.2999877929688,11456405,0.0,0.0,SBIN,800.1900024414062,803.1349975585938,53.145593404551924,11757694.2,0
2025-07-02 00:00:00+05:30,821.0,824.0499877929688,809.0,812.9000244140625,6661200,0.0,0.0,SBIN,802.2900024414063,803.4549987792968,54.250768818412524,11610357.85,0
2025-07-03 00:00:00+05:30,813.5,814.5,805.7999877929688,807.0999755859375,7020403,0.0,0.0,SBIN,804.4900024414062,803.5099975585938,59.97294482163226,11281602.65,0
2025-07-04 00:00:00+05:30,808.75,813.8499755859375,804.0999755859375,811.8499755859375,4319538,0.0,0.0,SBIN,806.0599975585938,803.4499969482422,62.316972347322846,10639382.8,0
2025-07-07 00:00:00+05:30,811.2000122070312,812.6500244140625,805.1500244140625,806.8499755859375,4461783,0.0,0.0,SBIN,807.7249938964844,802.7899963378907,58.728243191489206,10222819.95,0
2025-07-08 00:00:00+05:30,807.9000244140625,813.5499877929688,805.3499755859375,812.6500244140625,5935770,0.0,0.0,SBIN,809.4499938964843,802.5699981689453,61.69012476600357,10191582.8,0
2025-07-09 00:00:00+05:30,810.0,812.4500122070312,809.0,810.9500122070312,4099112,0.0,0.0,SBIN,810.5399963378907,802.3649993896485,65.45129122240195,10036647.15,0
2025-07-10 00:00:00+05:30,811.2999877929688,815.5,806.9000244140625,808.0,12178137,0.0,0.0,SBIN,811.6349975585938,802.4674987792969,57.84246719210995,9973127.95,0
2025-07-11 00:00:00+05:30,807.5499877929688,812.5499877929688,804.5499877929688,808.6500244140625,6202372,0.0,0.0,SBIN,811.9599975585937,803.2825012207031,63.13166987698277,9714390.7,0
2025-07-14 00:00:00+05:30,809.7999877929688,815.5,808.0,808.8499755859375,6938635,0.0,0.0,SBIN,810.8099975585938,804.1,60.306475993773944,9657072.4,0
2025-07-15 00:00:00+05:30,811.0,821.0,810.5,816.4500122070312,9297645,0.0,0.0,SBIN,810.425,805.3075012207031,62.02346539704132,9734296.85,0
2025-07-16 00:00:00+05:30,816.0,834.2000122070312,815.2999877929688,831.7000122070312,16458920,0.0,0.0,SBIN,812.3049987792969,807.2975006103516,71.53511054598533,10271734.4,0
2025-07-17 00:00:00+05:30,838.4000244140625,842.5,826.3499755859375,829.0,23073718,0.0,0.0,SBIN,814.4950012207031,809.4925018310547,65.7753744520711,10834203.65,0
2025-07-18 00:00:00+05:30,832.0,832.6500244140625,820.25,823.3499755859375,15387801,0.0,0.0,SBIN,815.6450012207031,810.8524993896484,52.29007206794179,11035210.25,0
